TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercentPct,PaymentMethod
421,2025-05-21,1070,2033,402,3.0,1324.01,2,GiftCard
422,2025-04-03,1096,2028,404,2.0,990.11,21,GiftCard
423,2024-12-27,1035,2029,401,2.0,36.17,11,MobilePay
424,2024-10-24,1030,2053,403,3.0,984.09,24,GiftCard
425,2024-12-24,1105,2013,402,1.0,2806.89,8,DebitCard
426,2025-04-23,1116,2023,404,0.0,3775.88,24,GiftCard
427,2025-03-28,1055,2060,404,3.0,1599.5,6,CreditCard
428,2025-03-28,1020,2054,404,0.0,2234.58,10,Cash
429,2024-07-16,1005,2077,401,0.0,1086.29,2,GiftCard
430,2025-03-01,1116,2069,401,3.0,772.24,0,DebitCard
431,2024-06-19,1058,2061,404,0.0,546.31,20,MobilePay
432,2025-03-07,1021,2097,404,0.0,4052.4,12,CreditCard
433,2024-12-21,1034,2026,403,0.0,1320.57,5,Cash
434,2024-09-13,1108,2078,403,3.0,855.79,10,CreditCard
435,2025-03-14,1094,2061,403,2.0,826.35,15,CreditCard
436,2024-07-27,1030,2057,402,3.0,1611.66,16,CreditCard
437,2024-12-29,1013,2013,401,3.0,2459.2,13,CreditCard
438,2024-06-28,1066,2092,404,3.0,1065.96,17,DebitCard
439,2025-02-12,1198,2081,404,1.0,1864.98,15,CreditCard
440,2024-12-07,1071,2086,401,0.0,219.34,4,DebitCard
441,2024-09-21,1171,2075,402,0.0,1121.71,21,Cash
442,2025-02-18,1149,2040,402,1.0,66.55,23,Cash
443,2024-06-02,1066,2064,403,0.0,1915.58,6,Cash
444,2025-04-18,1147,2091,404,1.0,4825.57,17,DebitCard
445,2024-11-22,1150,2061,401,3.0,1988.69,1,CreditCard
446,2025-01-26,1089,2045,401,2.0,231.37,6,GiftCard
447,2025-01-25,1019,2022,404,1.0,574.7,13,CreditCard
448,2025-05-14,1048,2025,402,2.0,445.39,17,GiftCard
449,2024-09-11,1039,2015,401,3.0,1540.28,17,DebitCard
450,2024-12-13,1032,2040,404,2.0,147.82,20,DebitCard
451,2025-05-02,1056,2016,401,3.0,1104.5,13,GiftCard
452,2024-12-03,1175,2058,401,3.0,66.42,5,DebitCard
453,2025-01-25,1025,2070,403,2.0,75.99,18,Cash
454,2024-12-29,1127,2053,403,3.0,400.78,22,CreditCard
455,2024-07-25,1058,2092,403,3.0,432.32,14,CreditCard
456,2025-03-20,1121,2022,404,2.0,635.07,5,CreditCard
457,2024-12-18,1101,2023,401,2.0,3334.38,0,CreditCard
458,2024-11-19,1092,2071,403,3.0,1741.37,22,DebitCard
459,2025-05-19,1116,2036,403,3.0,921.51,4,CreditCard
460,2024-07-04,1118,2018,402,2.0,1244.0,1,GiftCard
461,2024-11-06,1020,2035,403,2.0,3224.23,4,MobilePay
462,2024-11-03,1199,2046,404,1.0,27.51,19,Cash
463,2024-09-05,1190,2010,402,0.0,1876.75,24,CreditCard
464,2024-11-25,1005,2010,401,1.0,1866.6,23,Cash
465,2024-11-02,1020,2016,402,1.0,1343.92,1,CreditCard
466,2025-04-12,1121,2069,403,1.0,1410.36,17,Cash
467,2024-08-13,1161,2072,404,2.0,989.22,10,Cash
468,2024-09-02,1020,2033,402,0.0,1528.67,25,CreditCard
469,2024-07-27,1136,2091,404,3.0,3186.52,12,CreditCard
470,2025-03-19,1048,2071,404,1.0,1309.68,0,GiftCard
471,2025-03-31,1066,2030,403,2.0,1714.29,16,Cash
472,2024-08-15,1163,2057,403,3.0,87.82,4,DebitCard
473,2024-06-22,1047,2036,403,3.0,503.98,23,CreditCard
474,2024-08-02,1087,2063,403,0.0,1694.92,25,CreditCard
475,2025-05-15,1005,2091,402,2.0,4227.13,22,CreditCard
476,2024-07-21,1063,2056,402,0.0,1483.88,16,CreditCard
477,2024-07-10,1053,2087,403,1.0,132.26,23,DebitCard
478,2025-05-10,1064,2038,402,0.0,474.69,7,CreditCard
479,2024-07-18,1083,2041,401,1.0,688.97,17,CreditCard
480,2025-03-14,1152,2019,402,0.0,2022.9,11,CreditCard
481,2025-05-22,1015,2023,401,1.0,3012.58,10,CreditCard
482,2025-01-11,1112,2002,404,1.0,127.0,8,DebitCard
483,2025-02-09,1138,2024,402,2.0,586.88,1,DebitCard
484,2025-04-01,1141,2097,402,2.0,2543.36,6,CreditCard
485,2025-03-11,1187,2013,403,1.0,785.04,24,GiftCard
486,2025-05-21,1048,2063,402,2.0,677.95,2,Cash
487,2024-07-11,1011,2016,402,1.0,423.65,2,DebitCard
488,2024-06-14,1099,2067,403,,1449.8,23,CreditCard
489,2024-06-06,1167,2010,404,0.0,1499.78,23,DebitCard
490,2025-04-23,1181,2039,403,0.0,850.71,7,CreditCard
491,2024-08-29,1025,2068,404,1.0,1897.63,25,GiftCard
492,2024-12-17,1191,2039,403,3.0,1250.64,7,MobilePay
493,2024-08-14,1086,2068,404,2.0,1993.86,18,DebitCard
494,2025-04-06,1162,2092,403,1.0,1122.97,9,CreditCard
495,2025-02-27,1115,2050,401,2.0,1059.34,3,Cash
496,2025-05-30,1076,2027,403,,1394.95,13,CreditCard
497,2024-09-21,1142,2073,402,3.0,319.9,16,Cash
498,2024-10-25,1059,2041,401,1.0,3756.11,9,DebitCard
499,2025-03-17,1066,2038,401,3.0,159.05,22,DebitCard
500,2025-03-08,1111,2015,402,0.0,1282.78,4,Cash
501,2024-06-23,1081,2019,403,1.0,3531.36,23,CreditCard
502,2025-05-31,1192,2064,401,2.0,338.62,6,Cash
503,2024-10-13,1190,2079,403,3.0,1086.69,19,DebitCard
504,2024-07-27,1124,2073,402,1.0,569.2,22,CreditCard
505,2024-11-14,1147,2079,404,1.0,3172.45,18,GiftCard
506,2024-06-11,1089,2056,402,1.0,778.95,17,Cash
507,2025-03-04,1028,2031,402,2.0,1402.9,7,CreditCard
508,2024-07-17,1005,2070,402,2.0,97.23,5,CreditCard
509,2025-05-30,1171,2039,401,0.0,4051.35,21,MobilePay
510,2024-12-31,1034,2041,403,0.0,4475.31,15,CreditCard
511,2024-11-01,1130,2012,403,0.0,1026.27,5,CreditCard
512,2024-11-22,1005,2097,403,3.0,582.68,3,DebitCard
513,2025-01-31,1077,2097,403,2.0,4506.81,24,DebitCard
514,2025-03-26,1020,2054,404,0.0,2843.23,8,DebitCard
515,2025-01-27,1175,2035,402,2.0,1981.78,15,DebitCard
516,2024-12-13,1116,2087,402,2.0,1802.35,2,Cash
517,2025-04-30,1197,2039,402,0.0,4277.85,23,DebitCard
518,2024-07-31,1089,2052,404,2.0,416.47,13,Cash
519,2024-07-26,1020,2078,402,1.0,750.56,15,DebitCard
520,2025-02-01,1128,2060,403,3.0,318.15,16,Cash
521,2024-08-19,1034,2052,402,1.0,178.97,12,CreditCard
522,2025-05-06,1157,2041,404,3.0,688.22,6,DebitCard
523,2025-02-22,1080,2095,401,3.0,1761.65,24,Cash
524,2025-04-18,1005,2005,404,0.0,907.13,13,Cash
525,2025-04-20,1073,2054,403,0.0,4566.54,5,CreditCard
526,2024-11-23,1023,2014,402,1.0,680.75,6,Cash
527,2024-06-11,1182,2058,401,1.0,290.91,15,DebitCard
528,2024-07-19,1092,2079,402,3.0,1268.98,7,GiftCard
529,2024-10-13,1038,2023,402,0.0,1892.83,24,CreditCard
530,2025-03-08,1160,2023,402,,554.93,3,CreditCard
531,2024-12-02,1001,2063,402,3.0,911.66,24,DebitCard
532,2024-12-27,1020,2071,402,,1323.89,22,DebitCard
533,2024-06-16,1170,2077,403,0.0,863.07,22,DebitCard
534,2024-08-13,1156,2089,402,2.0,231.6,23,CreditCard
535,2024-09-30,1097,2097,404,0.0,1105.46,25,Cash
536,2025-02-04,1134,2026,402,0.0,1959.73,6,CreditCard
537,2024-12-10,1020,2040,403,2.0,96.0,2,MobilePay
539,2024-06-11,1030,2026,404,2.0,1621.78,4,DebitCard
540,2024-08-27,1176,2019,403,2.0,1012.27,14,CreditCard
541,2024-10-12,1145,2003,402,2.0,984.26,4,CreditCard
542,2024-11-26,1116,2080,404,2.0,1637.62,15,GiftCard
543,2025-05-07,1020,2086,403,0.0,1386.71,15,Cash
544,2025-03-20,1090,2023,403,2.0,3319.3,22,Cash
545,2025-04-05,1099,2019,403,2.0,1721.74,24,DebitCard
546,2024-07-07,1095,2038,402,1.0,1580.64,20,Cash
547,2025-03-12,1113,2061,402,3.0,1071.07,14,Cash
548,2025-03-11,1066,2066,402,0.0,1441.67,20,DebitCard
549,2024-12-07,1034,2076,401,0.0,1544.05,4,CreditCard
550,2025-02-27,1020,2026,403,2.0,672.34,21,CreditCard
551,2024-11-16,1116,2019,401,0.0,2076.43,22,DebitCard
552,2024-10-07,1020,2021,401,2.0,148.92,24,CreditCard
553,2024-06-13,1012,2013,401,1.0,4510.74,0,CreditCard
554,2025-01-04,1114,2039,403,0.0,3900.84,5,CreditCard
555,2024-11-23,1032,2041,404,1.0,4530.65,10,CreditCard
556,2024-09-14,1046,2085,403,2.0,109.02,3,DebitCard
557,2024-11-26,1118,2036,403,1.0,841.09,8,MobilePay
558,2025-02-13,1066,2068,404,3.0,525.2,12,GiftCard
559,2024-08-05,1016,2070,404,3.0,57.91,12,CreditCard
560,2025-02-04,1066,2091,404,3.0,939.44,2,DebitCard
561,2024-11-17,1103,2019,404,0.0,4176.65,7,Cash
562,2025-04-22,1162,2096,402,3.0,810.47,10,CreditCard
563,2024-12-21,1089,2041,404,2.0,3122.27,24,DebitCard
565,2024-12-17,1028,2003,402,3.0,1437.96,19,CreditCard
566,2024-11-07,1054,2060,402,3.0,752.56,16,Cash
567,2024-11-09,1171,2013,401,1.0,2690.16,3,CreditCard
568,2024-11-15,1021,2079,404,3.0,2544.77,11,Cash
569,2024-11-12,1098,2023,404,3.0,1565.37,6,DebitCard
570,2024-12-03,1139,2004,401,2.0,988.99,16,CreditCard
571,2025-02-01,1020,2010,401,0.0,1101.43,24,CreditCard
572,2024-12-21,1087,2001,404,3.0,696.45,9,GiftCard
573,2024-10-19,1075,2013,403,2.0,2629.22,1,DebitCard
574,2024-08-09,1020,2079,401,0.0,845.88,0,CreditCard
575,2025-03-14,1157,2041,401,1.0,3825.35,18,Cash
576,2025-01-18,1044,2035,404,0.0,879.81,14,CreditCard
577,2024-07-31,1039,2096,404,1.0,1465.7,4,GiftCard
578,2024-08-09,1088,2041,401,,2643.04,1,CreditCard
579,2024-11-26,1136,2079,404,3.0,4672.5,25,CreditCard
580,2024-11-19,1135,2005,401,2.0,891.98,3,Cash
581,2025-05-03,1085,2019,403,3.0,3538.81,11,DebitCard
582,2024-09-07,1197,2054,402,0.0,4242.6,0,DebitCard
583,2024-06-06,1066,2044,402,2.0,96.22,21,CreditCard
584,2024-07-09,1168,2027,401,0.0,1229.14,24,MobilePay
585,2024-10-28,1165,2023,401,2.0,3472.15,16,Cash
586,2024-07-03,1070,2088,403,0.0,171.66,21,DebitCard
587,2024-11-01,1066,2033,402,3.0,441.3,7,DebitCard
588,2024-11-02,1027,2079,402,0.0,3719.3,22,CreditCard
589,2024-07-13,1020,2002,404,0.0,1345.98,12,CreditCard
590,2024-09-17,1100,2065,404,3.0,1572.83,18,GiftCard
591,2025-03-14,1000,2088,404,2.0,640.51,0,DebitCard
592,2024-06-24,1165,2097,403,3.0,1804.81,6,MobilePay
593,2024-08-23,1098,2038,404,2.0,1776.17,9,Cash
594,2024-11-15,1034,2039,402,0.0,3395.33,14,CreditCard
595,2024-12-03,1115,2002,401,2.0,133.49,3,CreditCard
596,2024-07-20,1170,2086,402,1.0,121.91,25,CreditCard
597,2024-07-29,1120,2079,401,1.0,3346.98,11,Cash
598,2025-04-28,1024,2021,401,0.0,1210.21,4,CreditCard
599,2024-12-30,1071,2094,404,1.0,1931.15,7,DebitCard
600,2024-08-27,1116,2009,403,3.0,61.79,3,MobilePay
601,2024-08-08,1034,2039,404,0.0,863.25,7,MobilePay
602,2024-06-04,1180,2036,404,3.0,452.01,5,GiftCard
603,2025-01-10,1105,2023,401,3.0,896.1,7,Cash
604,2025-03-30,1107,2035,402,0.0,4382.29,1,Cash
605,2025-05-28,1118,2084,402,1.0,340.97,23,MobilePay
606,2025-04-05,1127,2013,401,2.0,1631.22,7,MobilePay
607,2024-12-30,1116,2013,402,0.0,1022.29,13,Cash
608,2025-04-25,1151,2053,402,2.0,264.76,0,CreditCard
609,2024-09-02,1005,2048,402,,155.96,5,Cash
610,2024-11-15,1032,2054,402,1.0,4890.0,22,DebitCard
611,2024-08-23,1034,2019,404,1.0,1489.34,7,DebitCard
612,2024-09-28,1116,2070,402,3.0,40.3,11,GiftCard
613,2024-11-26,1003,2094,402,3.0,1789.05,6,MobilePay
614,2024-12-25,1034,2005,401,0.0,818.92,20,GiftCard
615,2025-03-24,1025,2030,401,0.0,842.91,17,CreditCard
616,2024-08-30,1061,2011,401,2.0,945.6,11,Cash
617,2024-12-20,1116,2017,404,2.0,1422.61,15,DebitCard
618,2024-06-01,1098,2042,401,2.0,1244.38,11,GiftCard
619,2024-12-20,1066,2042,401,2.0,266.38,23,CreditCard
620,2024-10-25,1093,2082,401,1.0,703.11,7,Cash
621,2024-12-13,1188,2074,402,1.0,1800.97,10,Cash
622,2024-12-04,1013,2054,404,0.0,2893.57,13,MobilePay
623,2025-03-29,1115,2086,401,3.0,811.83,24,GiftCard
624,2024-08-14,1019,2041,401,3.0,1419.15,13,MobilePay
625,2025-05-16,1005,2069,402,3.0,1307.13,15,CreditCard
626,2024-09-27,1071,2066,403,2.0,1584.31,0,DebitCard
627,2024-11-29,1135,2056,404,1.0,647.67,3,GiftCard
628,2025-03-15,1089,2098,401,2.0,374.41,25,MobilePay
629,2025-05-05,1073,2023,402,0.0,1924.82,22,Cash
630,2024-07-23,1047,2013,403,1.0,2929.4,19,MobilePay
631,2024-08-07,1006,2063,402,2.0,1941.79,15,GiftCard
632,2024-12-14,1165,2060,403,1.0,1470.66,1,DebitCard
633,2025-05-04,1028,2005,402,0.0,833.18,25,DebitCard
634,2025-04-05,1023,2070,402,1.0,117.39,24,DebitCard
635,2024-08-20,1032,2011,404,2.0,1047.53,11,DebitCard
636,2024-06-24,1101,2079,403,0.0,2081.1,9,DebitCard
637,2025-05-24,1022,2091,404,2.0,3776.0,25,DebitCard
638,2025-04-26,1106,2039,401,2.0,4403.87,0,DebitCard
639,2025-05-28,1005,2079,403,3.0,3898.6,20,Cash
640,2024-07-27,1005,2091,401,2.0,1867.61,1,DebitCard
641,2024-12-17,1006,2019,403,3.0,3496.61,12,CreditCard
642,2024-09-26,1071,2041,404,0.0,2127.92,2,DebitCard
643,2024-11-28,1066,2060,401,0.0,367.55,22,DebitCard
644,2024-06-26,1177,2023,401,3.0,4798.2,21,Cash
645,2024-06-21,1163,2065,402,1.0,1217.59,19,MobilePay
646,2024-08-09,1080,2087,403,2.0,1181.09,18,DebitCard
647,2025-03-29,1020,2062,404,1.0,351.38,12,MobilePay
648,2024-08-31,1066,2009,401,0.0,53.62,9,GiftCard
649,2024-10-24,1152,2043,402,0.0,281.26,6,CreditCard
650,2024-07-24,1176,2023,402,0.0,3933.61,4,CreditCard
651,2024-07-18,1032,2005,402,0.0,1821.63,14,DebitCard
652,2024-06-19,1002,2015,402,1.0,735.49,20,Cash
653,2024-07-09,1071,2044,403,1.0,183.26,19,Cash
654,2025-03-28,1135,2035,403,0.0,944.09,5,Cash
655,2024-08-28,1181,2089,402,0.0,741.9,14,Cash
656,2024-10-30,1071,2097,403,0.0,2731.17,4,DebitCard
657,2024-10-23,1184,2054,404,2.0,3812.78,10,CreditCard
658,2025-02-01,1057,2037,404,0.0,1614.75,5,Cash
659,2025-05-10,1003,2062,401,0.0,819.88,21,DebitCard
660,2025-02-04,1189,2021,401,1.0,1210.17,14,MobilePay
661,2025-05-29,1005,2035,403,3.0,3500.05,1,Cash
662,2025-05-15,1130,2091,401,3.0,3327.67,3,CreditCard
663,2024-07-26,1034,2063,401,3.0,687.56,23,Cash
664,2024-10-01,1194,2097,404,1.0,2740.55,1,Cash
665,2024-12-04,1138,2097,401,0.0,1915.52,14,CreditCard
666,2024-10-28,1008,2041,402,1.0,2250.86,11,DebitCard
667,2025-03-07,1125,2087,404,1.0,813.2,13,Cash
668,2024-12-01,1157,2098,403,0.0,299.99,1,DebitCard
669,2024-10-25,1149,2054,404,2.0,2353.68,21,CreditCard
670,2024-06-24,1071,2075,401,0.0,273.22,15,CreditCard
671,2024-08-10,1009,2054,404,3.0,4935.94,0,GiftCard
672,2024-10-29,1146,2091,401,1.0,2762.46,22,DebitCard
673,2025-03-07,1157,2079,402,0.0,2911.25,1,Cash
674,2024-09-26,1005,2079,401,0.0,1730.14,2,Cash
675,2024-12-19,1109,2019,403,2.0,2929.76,21,CreditCard
676,2024-08-22,1159,2085,402,1.0,465.26,16,Cash
677,2025-05-18,1119,2097,404,0.0,2139.24,19,DebitCard
678,2024-08-01,1020,2052,403,0.0,1699.64,23,Cash
679,2024-09-17,1041,2039,402,0.0,624.67,0,DebitCard
680,2025-03-19,1124,2055,404,0.0,581.79,11,CreditCard
681,2024-06-13,1071,2022,401,3.0,157.89,15,DebitCard
682,2025-04-25,1076,2052,403,0.0,1687.63,4,DebitCard
683,2025-04-05,1066,2074,403,0.0,288.44,2,CreditCard
684,2025-03-22,1149,2095,402,1.0,391.55,0,Cash
685,2025-05-22,1065,2007,404,0.0,876.37,18,GiftCard
686,2025-01-30,1037,2091,403,0.0,4573.53,15,DebitCard
687,2024-06-15,1013,2085,402,3.0,1919.04,7,DebitCard
688,2024-10-24,1031,2030,404,3.0,1839.96,18,DebitCard
689,2024-09-30,1193,2035,402,2.0,3950.33,5,Cash
690,2024-11-07,1066,2062,404,2.0,1759.68,8,Cash
691,2025-03-28,1178,2019,403,2.0,623.08,16,CreditCard
692,2024-06-22,1161,2082,402,,645.82,8,DebitCard
693,2024-12-21,1071,2098,402,3.0,672.83,21,DebitCard
694,2024-11-27,1066,2039,403,1.0,2154.2,10,DebitCard
695,2024-11-02,1146,2013,402,3.0,3655.68,19,CreditCard
696,2024-08-09,1109,2019,401,1.0,1028.08,23,Cash
697,2025-02-15,1116,2063,401,1.0,1730.78,3,Cash
698,2025-03-14,1126,2055,402,2.0,419.26,4,CreditCard
699,2024-08-14,1007,2041,402,1.0,3579.2,18,Cash
700,2024-11-22,1116,2088,404,3.0,1485.4,16,GiftCard
701,2024-09-13,1034,2035,404,0.0,0.0,14,Cash
702,2024-12-04,1101,2016,401,2.0,1011.04,20,DebitCard
703,2024-10-15,1022,2070,404,0.0,146.99,12,Cash
704,2024-12-03,1071,2055,403,2.0,1535.05,24,DebitCard
705,2024-09-16,1042,2046,402,3.0,30.81,24,Cash
706,2024-09-03,1020,2091,404,3.0,2104.34,8,CreditCard
707,2025-02-10,1126,2023,401,1.0,1312.95,18,DebitCard
708,2024-08-09,1069,2084,402,0.0,1163.04,6,MobilePay
709,2024-11-09,1032,2042,401,0.0,1201.16,15,MobilePay
710,2025-05-15,1039,2091,404,2.0,526.12,12,CreditCard
711,2025-05-22,1115,2070,402,0.0,49.61,12,DebitCard
712,2025-03-20,1140,2048,401,1.0,1553.21,2,Cash
713,2024-11-04,1071,2079,403,1.0,2708.8,3,DebitCard
714,2024-11-14,1079,2077,402,0.0,1049.67,5,DebitCard
715,2024-11-30,1121,2039,404,3.0,3262.41,5,CreditCard
716,2024-11-15,1010,2059,402,1.0,1078.19,8,DebitCard
717,2025-01-12,1032,2061,403,1.0,635.8,16,GiftCard
718,2024-09-10,1145,2019,401,3.0,2590.95,25,CreditCard
719,2025-02-15,1090,2019,401,3.0,1319.94,20,DebitCard
720,2024-11-02,1020,2046,404,2.0,138.54,2,CreditCard
721,2025-03-24,1066,2077,403,0.0,84.93,9,CreditCard
722,2024-11-03,1032,2051,404,2.0,1928.13,21,CreditCard
723,2025-01-25,1022,2013,402,0.0,1346.99,25,Cash
724,2024-06-12,1037,2055,402,3.0,872.66,24,Cash
725,2024-07-19,1189,2062,404,,523.13,0,Cash
726,2024-09-28,1100,2013,401,3.0,4318.77,13,DebitCard
727,2025-02-22,1141,2004,404,3.0,168.37,21,DebitCard
728,2024-06-08,1141,2079,404,2.0,2463.04,0,CreditCard
729,2024-08-06,1120,2029,402,2.0,129.48,4,DebitCard
730,2025-02-14,1075,2049,404,2.0,1609.52,2,CreditCard
731,2025-04-05,1072,2011,404,1.0,1009.76,13,GiftCard
732,2025-03-17,1126,2029,401,2.0,59.99,25,CreditCard
733,2024-08-05,1128,2019,403,1.0,1508.43,1,GiftCard
734,2024-09-14,1090,2098,403,0.0,1856.93,24,CreditCard
735,2024-11-15,1193,2019,401,0.0,1251.71,12,Cash
736,2024-07-20,1089,2041,404,3.0,946.82,10,GiftCard
737,2025-01-12,1035,2035,404,0.0,4141.15,22,CreditCard
738,2024-10-16,1021,2079,403,1.0,3890.78,0,GiftCard
739,2024-11-11,1005,2052,404,2.0,913.03,15,Cash
740,2025-03-08,1132,2010,403,1.0,816.87,16,CreditCard
741,2024-06-16,1038,2007,403,2.0,661.71,8,DebitCard
742,2024-10-17,1135,2018,404,1.0,1267.5,1,DebitCard
743,2024-12-31,1088,2083,404,2.0,1098.0,3,CreditCard
744,2024-11-02,1032,2069,403,2.0,1526.24,19,MobilePay
745,2024-08-06,1020,2041,404,0.0,4287.13,20,CreditCard
746,2024-09-14,1031,2019,404,0.0,4923.28,7,MobilePay
747,2025-03-22,1144,2080,402,2.0,1639.4,25,DebitCard
748,2024-12-20,1005,2031,401,1.0,754.47,18,CreditCard
749,2024-07-12,1105,2013,404,3.0,851.33,23,DebitCard
750,2025-01-26,1143,2050,403,3.0,1393.58,13,CreditCard
751,2025-05-14,1106,2018,402,3.0,1423.82,8,CreditCard
752,2025-04-12,1071,2004,402,2.0,281.59,20,DebitCard
753,2025-04-09,1089,2005,402,2.0,641.36,16,DebitCard
754,2024-11-29,1036,2053,401,2.0,470.38,20,GiftCard
755,2025-03-28,1031,2008,401,2.0,1805.56,16,CreditCard
756,2025-03-13,1184,2016,402,3.0,1351.08,5,CreditCard
757,2024-08-02,1022,2085,404,3.0,139.35,12,MobilePay
758,2025-01-24,1071,2021,401,2.0,291.37,12,CreditCard
759,2024-12-17,1034,2066,402,0.0,1875.55,5,CreditCard
760,2024-08-14,1071,2039,404,2.0,702.43,20,DebitCard
761,2025-04-12,1005,2013,403,0.0,947.0,17,Cash
762,2024-08-09,1020,2019,403,1.0,4825.06,12,CreditCard
763,2024-08-15,1076,2040,402,2.0,141.82,2,GiftCard
764,2025-04-26,1071,2075,402,3.0,575.11,19,Cash
765,2024-10-07,1016,2052,402,0.0,1928.78,13,CreditCard
766,2025-01-25,1116,2046,404,1.0,29.93,4,CreditCard
767,2024-12-13,1071,2054,404,,4825.01,4,DebitCard
768,2024-12-31,1042,2091,403,3.0,4290.97,4,CreditCard
769,2024-08-27,1072,2097,401,3.0,4237.24,10,Cash
770,2025-02-18,1110,2097,403,2.0,4908.38,20,Cash
771,2025-02-10,1169,2043,402,2.0,1399.1,3,MobilePay
772,2025-01-12,1032,2013,402,3.0,2921.59,15,GiftCard
773,2025-03-15,1019,2085,404,2.0,783.93,25,Cash
774,2024-12-27,1196,2001,401,1.0,481.97,15,Cash
775,2024-06-08,1181,2011,403,1.0,1012.93,22,MobilePay
776,2024-10-24,1180,2026,401,3.0,590.83,2,GiftCard
777,2024-12-03,1071,2072,402,,176.85,24,CreditCard
778,2024-09-14,1058,2093,403,0.0,1401.32,7,CreditCard
779,2024-12-11,1143,2000,404,0.0,679.85,9,CreditCard
780,2025-04-05,1031,2059,404,0.0,487.87,2,Cash
781,2024-09-21,1114,2046,402,0.0,41.59,6,Cash
782,2025-02-01,1063,2054,403,,625.43,15,DebitCard
783,2024-11-14,1089,2031,401,2.0,1652.19,21,GiftCard
784,2024-12-07,1066,2079,404,3.0,884.91,13,CreditCard
785,2024-06-27,1089,2088,401,0.0,911.74,4,CreditCard
786,2024-10-01,1016,2013,401,3.0,3277.86,8,GiftCard
787,2024-11-08,1168,2058,404,3.0,1257.5,2,Cash
788,2024-10-15,1006,2042,402,0.0,181.71,10,DebitCard
789,2025-03-15,1116,2032,403,3.0,318.46,1,CreditCard
790,2024-06-20,1005,2083,403,1.0,651.92,24,CreditCard
791,2024-10-16,1002,2084,402,,1678.59,5,Cash
792,2025-04-11,1050,2081,402,2.0,977.66,10,CreditCard
793,2025-02-02,1177,2070,403,3.0,24.68,21,CreditCard
794,2025-04-18,1126,2013,402,3.0,1575.59,23,CreditCard
795,2025-02-22,1084,2048,402,0.0,193.78,19,Cash
796,2024-06-14,1020,2080,403,,435.76,0,CreditCard
797,2024-08-11,1184,2097,402,0.0,1678.05,12,MobilePay
798,2024-07-13,1035,2014,403,2.0,770.8,4,DebitCard
799,2024-10-26,1005,2008,401,1.0,423.78,1,CreditCard
800,2024-10-29,1153,2081,402,1.0,623.66,2,MobilePay
801,2024-08-02,1020,2065,404,0.0,1592.44,24,Cash
802,2024-12-30,1005,2082,403,3.0,1439.35,8,CreditCard
803,2024-12-09,1126,2074,404,0.0,1795.03,9,MobilePay
804,2024-11-20,1071,2046,402,2.0,21.87,0,MobilePay
805,2025-03-01,1132,2074,401,2.0,961.72,0,CreditCard
806,2024-11-08,1081,2013,402,2.0,2115.92,15,DebitCard
807,2024-07-05,1131,2010,403,0.0,752.46,3,GiftCard
808,2024-12-14,1172,2040,403,1.0,115.33,16,CreditCard
809,2025-02-24,1002,2036,403,3.0,1652.63,2,Cash
810,2025-03-04,1116,2029,402,1.0,82.22,5,DebitCard
811,2025-03-15,1184,2043,401,1.0,1886.76,13,MobilePay
812,2024-11-09,1142,2023,402,0.0,3464.82,8,MobilePay
813,2024-10-20,1005,2051,403,0.0,112.81,7,GiftCard
814,2024-07-28,1084,2077,404,1.0,174.23,24,Cash
815,2024-11-01,1084,2057,403,0.0,396.39,9,DebitCard
816,2025-03-30,1006,2019,404,1.0,2859.78,17,CreditCard
817,2024-11-21,1002,2079,404,0.0,2382.86,15,CreditCard
818,2025-02-26,1052,2035,403,3.0,3087.91,22,DebitCard
819,2024-10-04,1032,2013,402,3.0,1610.78,0,CreditCard
820,2024-10-11,1125,2073,401,2.0,1841.85,25,Cash
821,2024-10-18,1076,2022,404,3.0,1826.12,22,CreditCard
822,2024-08-16,1100,2005,402,1.0,1274.76,13,Cash
823,2024-09-27,1178,2027,404,0.0,199.24,6,CreditCard
824,2024-07-14,1083,2021,403,0.0,192.73,0,MobilePay
825,2025-02-04,1097,2046,402,0.0,109.27,24,CreditCard
826,2024-07-27,1118,2008,401,1.0,903.56,4,DebitCard
827,2024-11-25,1041,2013,401,0.0,2258.82,8,Cash
828,2024-07-04,1173,2091,403,0.0,2895.34,3,CreditCard
829,2024-11-16,1066,2039,404,,0.0,21,DebitCard
830,2025-03-09,1063,2030,402,3.0,78.39,23,MobilePay
831,2025-03-28,1016,2019,402,0.0,984.58,16,CreditCard
832,2024-10-11,1048,2069,404,0.0,256.48,21,CreditCard
833,2024-10-09,1089,2035,404,2.0,2160.41,0,CreditCard
834,2024-06-29,1020,2063,401,1.0,234.75,15,GiftCard
835,2024-10-09,1099,2098,402,2.0,1349.42,0,CreditCard
836,2024-06-29,1032,2081,402,0.0,1251.88,1,Cash
837,2025-04-25,1188,2031,401,,628.4,15,DebitCard
838,2024-08-02,1034,2039,404,2.0,1928.92,10,CreditCard
839,2025-03-15,1005,2036,401,2.0,451.34,4,Cash
840,2024-06-23,1063,2089,402,3.0,407.91,16,CreditCard
841,2025-01-04,1032,2035,401,1.0,1065.02,14,DebitCard
842,2024-08-11,1052,2019,404,2.0,1388.91,5,DebitCard
843,2024-11-11,1077,2091,402,3.0,4876.5,14,CreditCard
844,2024-11-04,1032,2078,404,3.0,793.77,17,CreditCard
