TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercentPct,PaymentMethod
461,11/6/24,1020,2035,403,2,3224.23,4,MobilePay
462,11/3/24,1199,2046,404,1,27.51,19,Cash
463,9/5/24,1190,2010,402,0,1876.75,24,CreditCard
464,11/25/24,1005,2010,401,1,1866.6,23,Cash
465,11/2/24,1020,2016,402,1,1343.92,1,CreditCard
466,4/12/25,1121,2069,403,1,1410.36,17,Cash
467,8/13/24,1161,2072,404,2,989.22,10,Cash
468,9/2/24,1020,2033,402,0,1528.67,25,CreditCard
469,7/27/24,1136,2091,404,3,3186.52,12,CreditCard
470,3/19/25,1048,2071,404,1,1309.68,0,GiftCard
471,3/31/25,1066,2030,403,2,1714.29,16,Cash
472,8/15/24,1163,2057,403,3,87.82,4,DebitCard
473,6/22/24,1047,2036,403,3,503.98,23,CreditCard
474,8/2/24,1087,2063,403,0,1694.92,25,CreditCard
475,5/15/25,1005,2091,402,2,4227.13,22,CreditCard
476,7/21/24,1063,2056,402,0,1483.88,16,CreditCard
477,7/10/24,1053,2087,403,1,132.26,23,DebitCard
478,5/10/25,1064,2038,402,0,474.69,7,CreditCard
479,7/18/24,1083,2041,401,1,688.97,17,CreditCard
480,3/14/25,1152,2019,402,0,2022.9,11,CreditCard
481,5/22/25,1015,2023,401,1,3012.58,10,CreditCard
482,1/11/25,1112,2002,404,1,127,8,DebitCard
483,2/9/25,1138,2024,402,2,586.88,1,DebitCard
484,4/1/25,1141,2097,402,2,2543.36,6,CreditCard
485,3/11/25,1187,2013,403,1,785.04,24,GiftCard
486,5/21/25,1048,2063,402,2,677.95,2,Cash
487,7/11/24,1011,2016,402,1,423.65,2,DebitCard
488,6/14/24,1099,2067,403,,1449.8,23,CreditCard
489,6/6/24,1167,2010,404,0,1499.78,23,DebitCard
490,4/23/25,1181,2039,403,0,850.71,7,CreditCard
491,8/29/24,1025,2068,404,1,1897.63,25,GiftCard
492,12/17/24,1191,2039,403,3,1250.64,7,MobilePay
493,8/14/24,1086,2068,404,2,1993.86,18,DebitCard
494,4/6/25,1162,2092,403,1,1122.97,9,CreditCard
495,2/27/25,1115,2050,401,2,1059.34,3,Cash
496,5/30/25,1076,2027,403,,1394.95,13,CreditCard
497,9/21/24,1142,2073,402,3,319.9,16,Cash
498,10/25/24,1059,2041,401,1,3756.11,9,DebitCard
499,3/17/25,1066,2038,401,3,159.05,22,DebitCard
500,3/8/25,1111,2015,402,0,1282.78,4,Cash
501,6/23/24,1081,2019,403,1,3531.36,23,CreditCard
502,5/31/25,1192,2064,401,2,338.62,6,Cash
503,10/13/24,1190,2079,403,3,1086.69,19,DebitCard
504,7/27/24,1124,2073,402,1,569.2,22,CreditCard
505,11/14/24,1147,2079,404,1,3172.45,18,GiftCard
506,6/11/24,1089,2056,402,1,778.95,17,Cash
507,3/4/25,1028,2031,402,2,1402.9,7,CreditCard
508,7/17/24,1005,2070,402,2,97.23,5,CreditCard
509,5/30/25,1171,2039,401,0,4051.35,21,MobilePay
510,12/31/24,1034,2041,403,0,4475.31,15,CreditCard
511,11/1/24,1130,2012,403,0,1026.27,5,CreditCard
512,11/22/24,1005,2097,403,3,582.68,3,DebitCard
513,1/31/25,1077,2097,403,2,4506.81,24,DebitCard
514,3/26/25,1020,2054,404,0,2843.23,8,DebitCard
515,1/27/25,1175,2035,402,2,1981.78,15,DebitCard
516,12/13/24,1116,2087,402,2,1802.35,2,Cash
517,4/30/25,1197,2039,402,0,4277.85,23,DebitCard
518,7/31/24,1089,2052,404,2,416.47,13,Cash
519,7/26/24,1020,2078,402,1,750.56,15,DebitCard
520,2/1/25,1128,2060,403,3,318.15,16,Cash
521,8/19/24,1034,2052,402,1,178.97,12,CreditCard
522,5/6/25,1157,2041,404,3,688.22,6,DebitCard
523,2/22/25,1080,2095,401,3,1761.65,24,Cash
524,4/18/25,1005,2005,404,0,907.13,13,Cash
525,4/20/25,1073,2054,403,0,4566.54,5,CreditCard
526,11/23/24,1023,2014,402,1,680.75,6,Cash
527,6/11/24,1182,2058,401,1,290.91,15,DebitCard
528,7/19/24,1092,2079,402,3,1268.98,7,GiftCard
529,10/13/24,1038,2023,402,0,1892.83,24,CreditCard
530,3/8/25,1160,2023,402,,554.93,3,CreditCard
531,12/2/24,1001,2063,402,3,911.66,24,DebitCard
532,12/27/24,1020,2071,402,,1323.89,22,DebitCard
533,6/16/24,1170,2077,403,0,863.07,22,DebitCard
534,8/13/24,1156,2089,402,2,231.6,23,CreditCard
535,9/30/24,1097,2097,404,0,1105.46,25,Cash
536,2/4/25,1134,2026,402,0,1959.73,6,CreditCard
537,12/10/24,1020,2040,403,2,96,2,MobilePay
538,12/2/24,1127,2023,402,1,?,17,DebitCard
539,6/11/24,1030,2026,404,2,1621.78,4,DebitCard
540,8/27/24,1176,2019,403,2,1012.27,14,CreditCard
541,10/12/24,1145,2003,402,2,984.26,4,CreditCard
542,11/26/24,1116,2080,404,2,1637.62,15,GiftCard
543,5/7/25,1020,2086,403,0,1386.71,15,Cash
544,3/20/25,1090,2023,403,2,3319.3,22,Cash
545,4/5/25,1099,2019,403,2,1721.74,24,DebitCard
546,7/7/24,1095,2038,402,1,1580.64,20,Cash
547,3/12/25,1113,2061,402,3,1071.07,14,Cash
548,3/11/25,1066,2066,402,0,1441.67,20,DebitCard
549,12/7/24,1034,2076,401,0,1544.05,4,CreditCard
550,2/27/25,1020,2026,403,2,672.34,21,CreditCard
551,11/16/24,1116,2019,401,0,2076.43,22,DebitCard
552,10/7/24,1020,2021,401,2,148.92,24,CreditCard
553,6/13/24,1012,2013,401,1,4510.74,0,CreditCard
554,1/4/25,1114,2039,403,0,3900.84,5,CreditCard
555,11/23/24,1032,2041,404,1,4530.65,10,CreditCard
556,9/14/24,1046,2085,403,2,109.02,3,DebitCard
557,11/26/24,1118,2036,403,1,841.09,8,MobilePay
558,2/13/25,1066,2068,404,3,525.2,12,GiftCard
559,8/5/24,1016,2070,404,3,57.91,12,CreditCard
560,2/4/25,1066,2091,404,3,939.44,2,DebitCard
561,11/17/24,1103,2019,404,0,4176.65,7,Cash
562,4/22/25,1162,2096,402,3,810.47,10,CreditCard
563,12/21/24,1089,2041,404,2,3122.27,24,DebitCard
564,12/28/24,1032,2007,403,0,?,13,GiftCard
565,12/17/24,1028,2003,402,3,1437.96,19,CreditCard
566,11/7/24,1054,2060,402,3,752.56,16,Cash
567,11/9/24,1171,2013,401,1,2690.16,3,CreditCard
568,11/15/24,1021,2079,404,3,2544.77,11,Cash
569,11/12/24,1098,2023,404,3,1565.37,6,DebitCard
570,12/3/24,1139,2004,401,2,988.99,16,CreditCard
571,2/1/25,1020,2010,401,0,1101.43,24,CreditCard
572,12/21/24,1087,2001,404,3,696.45,9,GiftCard
573,10/19/24,1075,2013,403,2,2629.22,1,DebitCard
574,8/9/24,1020,2079,401,0,845.88,0,CreditCard
575,3/14/25,1157,2041,401,1,3825.35,18,Cash
576,1/18/25,1044,2035,404,0,879.81,14,CreditCard
577,7/31/24,1039,2096,404,1,1465.7,4,GiftCard
578,8/9/24,1088,2041,401,,2643.04,1,CreditCard
579,11/26/24,1136,2079,404,3,4672.5,25,CreditCard
580,11/19/24,1135,2005,401,2,891.98,3,Cash
581,5/3/25,1085,2019,403,3,3538.81,11,DebitCard
582,9/7/24,1197,2054,402,0,4242.6,0,DebitCard
583,6/6/24,1066,2044,402,2,96.22,21,CreditCard
584,7/9/24,1168,2027,401,0,1229.14,24,MobilePay
585,10/28/24,1165,2023,401,2,3472.15,16,Cash
586,7/3/24,1070,2088,403,0,171.66,21,DebitCard
587,11/1/24,1066,2033,402,3,441.3,7,DebitCard
588,11/2/24,1027,2079,402,0,3719.3,22,CreditCard
589,7/13/24,1020,2002,404,0,1345.98,12,CreditCard
590,9/17/24,1100,2065,404,3,1572.83,18,GiftCard
591,3/14/25,1000,2088,404,2,640.51,0,DebitCard
592,6/24/24,1165,2097,403,3,1804.81,6,MobilePay
593,8/23/24,1098,2038,404,2,1776.17,9,Cash
594,11/15/24,1034,2039,402,0,3395.33,14,CreditCard
595,12/3/24,1115,2002,401,2,133.49,3,CreditCard
596,7/20/24,1170,2086,402,1,121.91,25,CreditCard
597,7/29/24,1120,2079,401,1,3346.98,11,Cash
598,4/28/25,1024,2021,401,0,1210.21,4,CreditCard
599,12/30/24,1071,2094,404,1,1931.15,7,DebitCard
600,8/27/24,1116,2009,403,3,61.79,3,MobilePay
601,8/8/24,1034,2039,404,0,863.25,7,MobilePay
602,6/4/24,1180,2036,404,3,452.01,5,GiftCard
603,1/10/25,1105,2023,401,3,896.1,7,Cash
604,3/30/25,1107,2035,402,0,4382.29,1,Cash
605,5/28/25,1118,2084,402,1,340.97,23,MobilePay
606,4/5/25,1127,2013,401,2,1631.22,7,MobilePay
607,12/30/24,1116,2013,402,0,1022.29,13,Cash
608,4/25/25,1151,2053,402,2,264.76,0,CreditCard
609,9/2/24,1005,2048,402,,155.96,5,Cash
610,11/15/24,1032,2054,402,1,4890,22,DebitCard
611,8/23/24,1034,2019,404,1,1489.34,7,DebitCard
612,9/28/24,1116,2070,402,3,40.3,11,GiftCard
613,11/26/24,1003,2094,402,3,1789.05,6,MobilePay
614,12/25/24,1034,2005,401,0,818.92,20,GiftCard
615,3/24/25,1025,2030,401,0,842.91,17,CreditCard
616,8/30/24,1061,2011,401,2,945.6,11,Cash
617,12/20/24,1116,2017,404,2,1422.61,15,DebitCard
618,6/1/24,1098,2042,401,2,1244.38,11,GiftCard
619,12/20/24,1066,2042,401,2,266.38,23,CreditCard
620,10/25/24,1093,2082,401,1,703.11,7,Cash
621,12/13/24,1188,2074,402,1,1800.97,10,Cash
622,12/4/24,1013,2054,404,0,2893.57,13,MobilePay
623,3/29/25,1115,2086,401,3,811.83,24,GiftCard
624,8/14/24,1019,2041,401,3,1419.15,13,MobilePay
625,5/16/25,1005,2069,402,3,1307.13,15,CreditCard
626,9/27/24,1071,2066,403,2,1584.31,0,DebitCard
627,11/29/24,1135,2056,404,1,647.67,3,GiftCard
628,3/15/25,1089,2098,401,2,374.41,25,MobilePay
629,5/5/25,1073,2023,402,0,1924.82,22,Cash
630,7/23/24,1047,2013,403,1,2929.4,19,MobilePay
631,8/7/24,1006,2063,402,2,1941.79,15,GiftCard
632,12/14/24,1165,2060,403,1,1470.66,1,DebitCard
633,5/4/25,1028,2005,402,0,833.18,25,DebitCard
634,4/5/25,1023,2070,402,1,117.39,24,DebitCard
635,8/20/24,1032,2011,404,2,1047.53,11,DebitCard
636,6/24/24,1101,2079,403,0,2081.1,9,DebitCard
637,5/24/25,1022,2091,404,2,3776,25,DebitCard
638,4/26/25,1106,2039,401,2,4403.87,0,DebitCard
639,5/28/25,1005,2079,403,3,3898.6,20,Cash
640,7/27/24,1005,2091,401,2,1867.61,1,DebitCard
641,12/17/24,1006,2019,403,3,3496.61,12,CreditCard
642,9/26/24,1071,2041,404,0,2127.92,2,DebitCard
643,11/28/24,1066,2060,401,0,367.55,22,DebitCard
644,6/26/24,1177,2023,401,3,4798.2,21,Cash
645,6/21/24,1163,2065,402,1,1217.59,19,MobilePay
646,8/9/24,1080,2087,403,2,1181.09,18,DebitCard
647,3/29/25,1020,2062,404,1,351.38,12,MobilePay
648,8/31/24,1066,2009,401,0,53.62,9,GiftCard
649,10/24/24,1152,2043,402,0,281.26,6,CreditCard
650,7/24/24,1176,2023,402,0,3933.61,4,CreditCard
651,7/18/24,1032,2005,402,0,1821.63,14,DebitCard
652,6/19/24,1002,2015,402,1,735.49,20,Cash
653,7/9/24,1071,2044,403,1,183.26,19,Cash
654,3/28/25,1135,2035,403,0,944.09,5,Cash
655,8/28/24,1181,2089,402,0,741.9,14,Cash
656,10/30/24,1071,2097,403,0,2731.17,4,DebitCard
657,10/23/24,1184,2054,404,2,3812.78,10,CreditCard
658,2/1/25,1057,2037,404,0,1614.75,5,Cash
659,5/10/25,1003,2062,401,0,819.88,21,DebitCard
660,2/4/25,1189,2021,401,1,1210.17,14,MobilePay
661,5/29/25,1005,2035,403,3,3500.05,1,Cash
662,5/15/25,1130,2091,401,3,3327.67,3,CreditCard
663,7/26/24,1034,2063,401,3,687.56,23,Cash
664,10/1/24,1194,2097,404,1,2740.55,1,Cash
665,12/4/24,1138,2097,401,0,1915.52,14,CreditCard
666,10/28/24,1008,2041,402,1,2250.86,11,DebitCard
667,3/7/25,1125,2087,404,1,813.2,13,Cash
668,12/1/24,1157,2098,403,0,299.99,1,DebitCard
669,10/25/24,1149,2054,404,2,2353.68,21,CreditCard
670,6/24/24,1071,2075,401,0,273.22,15,CreditCard
671,8/10/24,1009,2054,404,3,4935.94,0,GiftCard
672,10/29/24,1146,2091,401,1,2762.46,22,DebitCard
673,3/7/25,1157,2079,402,0,2911.25,1,Cash
674,9/26/24,1005,2079,401,0,1730.14,2,Cash
675,12/19/24,1109,2019,403,2,2929.76,21,CreditCard
676,8/22/24,1159,2085,402,1,465.26,16,Cash
677,5/18/25,1119,2097,404,0,2139.24,19,DebitCard
678,8/1/24,1020,2052,403,0,1699.64,23,Cash
679,9/17/24,1041,2039,402,0,624.67,0,DebitCard
680,3/19/25,1124,2055,404,0,581.79,11,CreditCard
681,6/13/24,1071,2022,401,3,157.89,15,DebitCard
682,4/25/25,1076,2052,403,0,1687.63,4,DebitCard
683,4/5/25,1066,2074,403,0,288.44,2,CreditCard
684,3/22/25,1149,2095,402,1,391.55,0,Cash
685,5/22/25,1065,2007,404,0,876.37,18,GiftCard
686,1/30/25,1037,2091,403,0,4573.53,15,DebitCard
687,6/15/24,1013,2085,402,3,1919.04,7,DebitCard
688,10/24/24,1031,2030,404,3,1839.96,18,DebitCard
689,9/30/24,1193,2035,402,2,3950.33,5,Cash
690,11/7/24,1066,2062,404,2,1759.68,8,Cash
691,3/28/25,1178,2019,403,2,623.08,16,CreditCard
692,6/22/24,1161,2082,402,,645.82,8,DebitCard
693,12/21/24,1071,2098,402,3,672.83,21,DebitCard
694,11/27/24,1066,2039,403,1,2154.2,10,DebitCard
695,11/2/24,1146,2013,402,3,3655.68,19,CreditCard
696,8/9/24,1109,2019,401,1,1028.08,23,Cash
697,2/15/25,1116,2063,401,1,1730.78,3,Cash
698,3/14/25,1126,2055,402,2,419.26,4,CreditCard
699,8/14/24,1007,2041,402,1,3579.2,18,Cash
700,11/22/24,1116,2088,404,3,1485.4,16,GiftCard
701,9/13/24,1034,2035,404,0,0,14,Cash
702,12/4/24,1101,2016,401,2,1011.04,20,DebitCard
703,10/15/24,1022,2070,404,0,146.99,12,Cash
704,12/3/24,1071,2055,403,2,1535.05,24,DebitCard
705,9/16/24,1042,2046,402,3,30.81,24,Cash
706,9/3/24,1020,2091,404,3,2104.34,8,CreditCard
707,2/10/25,1126,2023,401,1,1312.95,18,DebitCard
708,8/9/24,1069,2084,402,0,1163.04,6,MobilePay
709,11/9/24,1032,2042,401,0,1201.16,15,MobilePay
710,5/15/25,1039,2091,404,2,526.12,12,CreditCard
711,5/22/25,1115,2070,402,0,49.61,12,DebitCard
712,3/20/25,1140,2048,401,1,1553.21,2,Cash
713,11/4/24,1071,2079,403,1,2708.8,3,DebitCard
714,11/14/24,1079,2077,402,0,1049.67,5,DebitCard
715,11/30/24,1121,2039,404,3,3262.41,5,CreditCard
716,11/15/24,1010,2059,402,1,1078.19,8,DebitCard
717,1/12/25,1032,2061,403,1,635.8,16,GiftCard
718,9/10/24,1145,2019,401,3,2590.95,25,CreditCard
719,2/15/25,1090,2019,401,3,1319.94,20,DebitCard
720,11/2/24,1020,2046,404,2,138.54,2,CreditCard
721,3/24/25,1066,2077,403,0,84.93,9,CreditCard
722,11/3/24,1032,2051,404,2,1928.13,21,CreditCard
723,1/25/25,1022,2013,402,0,1346.99,25,Cash
724,6/12/24,1037,2055,402,3,872.66,24,Cash
725,7/19/24,1189,2062,404,,523.13,0,Cash
726,9/28/24,1100,2013,401,3,4318.77,13,DebitCard
727,2/22/25,1141,2004,404,3,168.37,21,DebitCard
728,6/8/24,1141,2079,404,2,2463.04,0,CreditCard
729,8/6/24,1120,2029,402,2,129.48,4,DebitCard
730,2/14/25,1075,2049,404,2,1609.52,2,CreditCard
731,4/5/25,1072,2011,404,1,1009.76,13,GiftCard
732,3/17/25,1126,2029,401,2,59.99,25,CreditCard
733,8/5/24,1128,2019,403,1,1508.43,1,GiftCard
734,9/14/24,1090,2098,403,0,1856.93,24,CreditCard
735,11/15/24,1193,2019,401,0,1251.71,12,Cash
736,7/20/24,1089,2041,404,3,946.82,10,GiftCard
737,1/12/25,1035,2035,404,0,4141.15,22,CreditCard
738,10/16/24,1021,2079,403,1,3890.78,0,GiftCard
739,11/11/24,1005,2052,404,2,913.03,15,Cash
740,3/8/25,1132,2010,403,1,816.87,16,CreditCard
741,6/16/24,1038,2007,403,2,661.71,8,DebitCard
742,10/17/24,1135,2018,404,1,1267.5,1,DebitCard
743,12/31/24,1088,2083,404,2,1098,3,CreditCard
744,11/2/24,1032,2069,403,2,1526.24,19,MobilePay
745,8/6/24,1020,2041,404,0,4287.13,20,CreditCard
746,9/14/24,1031,2019,404,0,4923.28,7,MobilePay
747,3/22/25,1144,2080,402,2,1639.4,25,DebitCard
748,12/20/24,1005,2031,401,1,754.47,18,CreditCard
749,7/12/24,1105,2013,404,3,851.33,23,DebitCard
750,1/26/25,1143,2050,403,3,1393.58,13,CreditCard
751,5/14/25,1106,2018,402,3,1423.82,8,CreditCard
752,4/12/25,1071,2004,402,2,281.59,20,DebitCard
753,4/9/25,1089,2005,402,2,641.36,16,DebitCard
754,11/29/24,1036,2053,401,2,470.38,20,GiftCard
755,3/28/25,1031,2008,401,2,1805.56,16,CreditCard
756,3/13/25,1184,2016,402,3,1351.08,5,CreditCard
757,8/2/24,1022,2085,404,3,139.35,12,MobilePay
758,1/24/25,1071,2021,401,2,291.37,12,CreditCard
759,12/17/24,1034,2066,402,0,1875.55,5,CreditCard
760,8/14/24,1071,2039,404,2,702.43,20,DebitCard
761,4/12/25,1005,2013,403,0,947,17,Cash
762,8/9/24,1020,2019,403,1,4825.06,12,CreditCard
763,8/15/24,1076,2040,402,2,141.82,2,GiftCard
764,4/26/25,1071,2075,402,3,575.11,19,Cash
765,10/7/24,1016,2052,402,0,1928.78,13,CreditCard
766,1/25/25,1116,2046,404,1,29.93,4,CreditCard
767,12/13/24,1071,2054,404,,4825.01,4,DebitCard
768,12/31/24,1042,2091,403,3,4290.97,4,CreditCard
769,8/27/24,1072,2097,401,3,4237.24,10,Cash
770,2/18/25,1110,2097,403,2,4908.38,20,Cash
771,2/10/25,1169,2043,402,2,1399.1,3,MobilePay
772,1/12/25,1032,2013,402,3,2921.59,15,GiftCard
773,3/15/25,1019,2085,404,2,783.93,25,Cash
774,12/27/24,1196,2001,401,1,481.97,15,Cash
775,6/8/24,1181,2011,403,1,1012.93,22,MobilePay
776,10/24/24,1180,2026,401,3,590.83,2,GiftCard
777,12/3/24,1071,2072,402,,176.85,24,CreditCard
778,9/14/24,1058,2093,403,0,1401.32,7,CreditCard
779,12/11/24,1143,2000,404,0,679.85,9,CreditCard
780,4/5/25,1031,2059,404,0,487.87,2,Cash
781,9/21/24,1114,2046,402,0,41.59,6,Cash
782,2/1/25,1063,2054,403,,625.43,15,DebitCard
783,11/14/24,1089,2031,401,2,1652.19,21,GiftCard
784,12/7/24,1066,2079,404,3,884.91,13,CreditCard
785,6/27/24,1089,2088,401,0,911.74,4,CreditCard
786,10/1/24,1016,2013,401,3,3277.86,8,GiftCard
787,11/8/24,1168,2058,404,3,1257.5,2,Cash
788,10/15/24,1006,2042,402,0,181.71,10,DebitCard
789,3/15/25,1116,2032,403,3,318.46,1,CreditCard
790,6/20/24,1005,2083,403,1,651.92,24,CreditCard
791,10/16/24,1002,2084,402,,1678.59,5,Cash
792,4/11/25,1050,2081,402,2,977.66,10,CreditCard
793,2/2/25,1177,2070,403,3,24.68,21,CreditCard
794,4/18/25,1126,2013,402,3,1575.59,23,CreditCard
795,2/22/25,1084,2048,402,0,193.78,19,Cash
796,6/14/24,1020,2080,403,,435.76,0,CreditCard
797,8/11/24,1184,2097,402,0,1678.05,12,MobilePay
798,7/13/24,1035,2014,403,2,770.8,4,DebitCard
799,10/26/24,1005,2008,401,1,423.78,1,CreditCard
800,10/29/24,1153,2081,402,1,623.66,2,MobilePay
801,8/2/24,1020,2065,404,0,1592.44,24,Cash
802,12/30/24,1005,2082,403,3,1439.35,8,CreditCard
803,12/9/24,1126,2074,404,0,1795.03,9,MobilePay
804,11/20/24,1071,2046,402,2,21.87,0,MobilePay
805,3/1/25,1132,2074,401,2,961.72,0,CreditCard
806,11/8/24,1081,2013,402,2,2115.92,15,DebitCard
807,7/5/24,1131,2010,403,0,752.46,3,GiftCard
808,12/14/24,1172,2040,403,1,115.33,16,CreditCard
809,2/24/25,1002,2036,403,3,1652.63,2,Cash
810,3/4/25,1116,2029,402,1,82.22,5,DebitCard
811,3/15/25,1184,2043,401,1,1886.76,13,MobilePay
812,11/9/24,1142,2023,402,0,3464.82,8,MobilePay
813,10/20/24,1005,2051,403,0,112.81,7,GiftCard
814,7/28/24,1084,2077,404,1,174.23,24,Cash
815,11/1/24,1084,2057,403,0,396.39,9,DebitCard
816,3/30/25,1006,2019,404,1,2859.78,17,CreditCard
817,11/21/24,1002,2079,404,0,2382.86,15,CreditCard
818,2/26/25,1052,2035,403,3,3087.91,22,DebitCard
819,10/4/24,1032,2013,402,3,1610.78,0,CreditCard
820,10/11/24,1125,2073,401,2,1841.85,25,Cash
821,10/18/24,1076,2022,404,3,1826.12,22,CreditCard
822,8/16/24,1100,2005,402,1,1274.76,13,Cash
823,9/27/24,1178,2027,404,0,199.24,6,CreditCard
824,7/14/24,1083,2021,403,0,192.73,0,MobilePay
825,2/4/25,1097,2046,402,0,109.27,24,CreditCard
826,7/27/24,1118,2008,401,1,903.56,4,DebitCard
827,11/25/24,1041,2013,401,0,2258.82,8,Cash
828,7/4/24,1173,2091,403,0,2895.34,3,CreditCard
829,11/16/24,1066,2039,404,,0,21,DebitCard
830,3/9/25,1063,2030,402,3,78.39,23,MobilePay
831,3/28/25,1016,2019,402,0,984.58,16,CreditCard
832,10/11/24,1048,2069,404,0,256.48,21,CreditCard
833,10/9/24,1089,2035,404,2,2160.41,0,CreditCard
834,6/29/24,1020,2063,401,1,234.75,15,GiftCard
835,10/9/24,1099,2098,402,2,1349.42,0,CreditCard
836,6/29/24,1032,2081,402,0,1251.88,1,Cash
837,4/25/25,1188,2031,401,,628.4,15,DebitCard
838,8/2/24,1034,2039,404,2,1928.92,10,CreditCard
839,3/15/25,1005,2036,401,2,451.34,4,Cash
840,6/23/24,1063,2089,402,3,407.91,16,CreditCard
841,1/4/25,1032,2035,401,1,1065.02,14,DebitCard
842,8/11/24,1052,2019,404,2,1388.91,5,DebitCard
843,11/11/24,1077,2091,402,3,4876.5,14,CreditCard
844,11/4/24,1032,2078,404,3,793.77,17,CreditCard
845,4/10/25,1076,2019,402,3,1774.52,14,CreditCard
846,12/18/24,1085,2091,402,1,0,21,GiftCard
847,4/12/25,1095,2053,404,2,650.23,18,CreditCard
848,5/28/25,1034,2015,404,1,900.78,7,GiftCard
849,9/13/24,1184,2046,403,3,112.99,18,Cash
850,9/7/24,1089,2086,401,1,938.17,22,Cash
851,1/29/25,1154,2084,402,,1306.57,5,CreditCard
852,5/3/25,1150,2010,402,1,543.1,13,CreditCard
853,10/1/24,1168,2075,403,0,1166.59,14,DebitCard
854,3/19/25,1068,2095,404,0,1641.96,13,MobilePay
855,6/1/24,1005,2083,403,1,413.48,2,DebitCard
856,7/26/24,1128,2057,402,0,1627.9,4,CreditCard
857,8/18/24,1104,2079,401,1,885.68,14,CreditCard
858,7/22/24,1034,2061,404,0,568.86,16,DebitCard
859,5/16/25,1010,2097,401,2,2629.54,12,CreditCard
860,10/14/24,1094,2043,403,2,787.95,22,DebitCard
861,6/25/24,1084,2000,404,3,1781.54,21,Cash
862,7/28/24,1135,2035,403,3,3471.03,6,DebitCard
863,6/1/24,1082,2054,401,2,1551.01,14,Cash
864,11/29/24,1020,2046,401,2,109.67,11,CreditCard
865,4/16/25,1183,2016,404,2,1992.79,13,CreditCard
866,5/28/25,1114,2061,402,1,1336.5,15,Cash
867,7/8/24,1183,2054,404,1,3496.7,22,MobilePay
868,5/15/25,1170,2097,404,2,4693.01,22,CreditCard
869,3/7/25,1164,2046,404,1,50.74,25,CreditCard
870,7/17/24,1151,2095,401,1,1910.43,2,MobilePay
871,12/21/24,1034,2024,404,2,1605.16,1,DebitCard
872,5/9/25,1071,2013,404,2,2749.25,24,CreditCard
873,11/21/24,1037,2089,401,2,1392.77,21,Cash
874,9/20/24,1146,2027,404,3,1629.91,15,CreditCard
875,8/3/24,1187,2028,401,1,1468.42,21,DebitCard
876,9/30/24,1040,2070,404,3,116.08,8,DebitCard
877,11/2/24,1072,2035,404,2,3111.73,8,CreditCard
878,3/22/25,1181,2029,402,3,30.28,1,CreditCard
879,8/30/24,1188,2046,401,1,147.58,9,CreditCard
880,1/28/25,1034,2091,402,0,3425.44,16,DebitCard
881,12/25/24,1160,2031,401,3,1391.57,6,Cash
882,5/16/25,1096,2085,401,3,1323.73,8,DebitCard
883,10/25/24,1066,2097,402,,3076.84,12,Cash
884,9/20/24,1151,2091,404,1,785.74,10,CreditCard
885,4/30/25,1047,2089,401,3,1682.43,25,DebitCard
886,12/12/24,1166,2035,401,1,0,11,CreditCard
887,11/18/24,1010,2035,402,2,657.52,5,MobilePay
888,5/24/25,1093,2021,404,0,140.02,22,CreditCard
889,5/13/25,1075,2056,402,2,1972.74,7,MobilePay
890,10/19/24,1053,2084,401,1,1719.37,14,CreditCard
891,8/29/24,1071,2035,402,3,1647.35,1,GiftCard
892,10/31/24,1102,2032,404,1,187.59,7,CreditCard
893,2/21/25,1178,2091,403,1,1190.71,25,Cash
894,5/30/25,1006,2031,401,0,843.22,0,Cash
895,10/11/24,1089,2018,402,0,1939.11,23,Cash
896,10/29/24,1066,2041,404,2,4394.29,20,CreditCard
897,12/14/24,1012,2079,402,3,1074.07,0,Cash
898,6/5/24,1039,2018,404,2,1464.57,21,DebitCard
899,5/23/25,1063,2053,404,2,1029.35,11,Cash
900,9/21/24,1183,2029,403,0,66.91,4,CreditCard
901,10/5/24,1066,2035,401,0,1786.33,15,DebitCard
902,5/8/25,1002,2054,402,0,3273.29,25,DebitCard
903,5/1/25,1182,2068,403,0,1931.06,25,DebitCard
904,1/25/25,1134,2022,401,1,1907.34,6,DebitCard
905,11/11/24,1095,2043,402,0,992.09,2,DebitCard
906,9/16/24,1005,2041,401,3,526.51,11,DebitCard
907,11/22/24,1027,2023,404,0,1388.95,1,Cash
908,12/10/24,1105,2091,401,2,2279.11,22,CreditCard
909,9/30/24,1046,2034,401,3,739.79,14,DebitCard
910,11/15/24,1181,2035,403,,3847.66,16,CreditCard
911,4/26/25,1071,2085,403,3,1609.65,15,DebitCard
912,2/13/25,1195,2051,404,0,295.94,12,DebitCard
913,10/17/24,1071,2054,404,0,1802.6,18,GiftCard
914,11/29/24,1063,2093,402,0,1988.8,1,DebitCard
915,9/10/24,1050,2013,402,1,1095.33,12,DebitCard
916,6/17/24,1037,2078,402,0,1073.69,16,DebitCard
917,2/7/25,1056,2046,401,0,47.69,8,Cash
918,9/22/24,1107,2013,402,,3851.4,17,Cash
919,8/27/24,1155,2023,403,2,1001.88,17,CreditCard
920,1/23/25,1197,2042,403,2,1198.38,13,MobilePay
921,12/27/24,1020,2079,401,1,3208.26,22,Cash
922,6/18/24,1167,2024,404,0,1257.07,24,DebitCard
923,10/1/24,1194,2023,401,3,1636.36,5,DebitCard
924,4/18/25,1143,2046,404,0,19.48,8,MobilePay
